,date,open,close,high,low,volume,dopen,dclose,dhigh,dlow,dvolume,price
0,2010-08-06,0.1235095965221794,0.122805527456547,0.1230690822959938,0.1232892203826409,0.2606561267166968,0.1235095965221794,0.122805527456547,0.1230690822959938,0.1232892203826409,0.2606561267166968,0.122805527456547
1,2010-08-09,0.1243797332446246,0.1237184125385819,0.1236428438015489,0.124945426666457,0.1749695962981639,0.0008701367224452083,0.0009128850820348949,0.0005737615055551037,0.001656206283816103,-0.08568653041853291,0.1237184125385819
2,2010-08-10,0.123944737701378,0.1230458395752232,0.1235472850097922,0.1231918809159406,0.2370524723400468,-0.00043499554324660794,-0.0006725729633586947,-9.555879175669746e-05,-0.0017535457505163943,0.06208287604188292,0.1230458395752232
3,2010-08-11,0.1223977894718748,0.1199708322516458,0.1212522342777769,0.1214381999104607,0.2686723222495773,-0.0015469482295032005,-0.0030750073235774056,-0.0022950507320153024,-0.0017536810054799012,0.03161984990953051,0.1199708322516458
4,2010-08-12,0.1195456973017178,0.1190579548867631,0.1191484762132945,0.1200742594972435,0.2110535995016759,-0.002852092170157,-0.0009128773648826999,-0.0021037580644824028,-0.0013639404132172045,-0.05761872274790142,0.1190579548867631
5,2010-08-13,0.1198357563047895,0.1199708322516458,0.119770043495598,0.1201229825352322,0.2146946281849731,0.00029005900307170485,0.0009128773648826999,0.0006215672823035034,4.872303798869604e-05,0.003641028683297187,0.1199708322516458
6,2010-08-16,0.1205125256281046,0.1202110749159525,0.1203438034638166,0.1205613955668539,0.1807907928692196,0.0006767693233151045,0.0002402426643066946,0.0005737599682185957,0.00043841303162170386,-0.0339038353157535,0.1202110749159525
7,2010-08-17,0.1221077457868697,0.1224211746925563,0.1227344118113663,0.122266294593623,0.2297333372882864,0.0015952201587650927,0.002210099776603802,0.0023906083475496998,0.0017048990267690967,0.048942544419066814,0.1224211746925563
8,2010-08-18,0.1226878249213317,0.1224211746925563,0.1223519130364605,0.1226072747999485,0.1620146531011775,0.0005800791344620082,0.0,-0.0003824987749058012,0.00034098020632550297,-0.06771868418710891,0.1224211746925563
9,2010-08-19,0.1227844822188422,0.1213641409250766,0.1215868901050192,0.1214868832495511,0.2215095067184765,9.665729751048846e-05,-0.0010570337674797037,-0.0007650229314412893,-0.0011203915503973927,0.059494853617299004,0.1213641409250766
10,2010-08-20,0.121624378381782,0.1219407511011604,0.1216347669971208,0.1220227688119162,0.2305342152878711,-0.0011601038370601946,0.0005766101760838055,4.78768921015893e-05,0.0005358855623650988,0.009024708569394607,0.1219407511011604
11,2010-08-23,0.1234129762492469,0.1219407511011604,0.1228300771822983,0.1232892737534795,0.4469863257497108,0.0017885978674648945,0.0,0.0011953101851775033,0.0012665049415633012,0.2164521104618397,0.1219407511011604
12,2010-08-24,0.1218660425639023,0.1199708322516458,0.1212044207893689,0.1215843289803656,0.2023774211728413,-0.0015469336853446009,-0.0019699188495145986,-0.0016256563929294005,-0.0017049447731139061,-0.2446089045768695,0.1199708322516458
13,2010-08-25,0.1201257964786155,0.1210758975742521,0.1209653539483371,0.1207075272876216,0.190697950345564,-0.0017402460852867924,0.001105065322606305,-0.00023906684103179587,-0.0008768016927439976,-0.0116794708272773,0.1210758975742521
14,2010-08-26,0.1233646100948079,0.1211719915531139,0.1226866121379123,0.1227047141860004,0.2322546198795717,0.003238813616192396,9.609397886178872e-05,0.0017212581895751922,0.0019971868983788,0.04155666953400769,0.1211719915531139
15,2010-08-27,0.1224461637561047,0.1218927118288817,0.1217303835490664,0.1216817871674764,0.2198706730341411,-0.0009184463387031938,0.0007207202757678055,-0.0009562285888458921,-0.0010229270185240086,-0.012383946845430593,0.1218927118288817
16,2010-08-30,0.1220593533095421,0.1200668722104424,0.1214434242709107,0.1216816996057039,0.1384554919467268,-0.00038681044656260766,-0.0018258396184392955,-0.0002869592781556962,-8.756177249935604e-08,-0.0814151810874143,0.1200668722104424
17,2010-08-31,0.1203674545009635,0.1195864254675899,0.1205828149972897,0.1205613487717533,0.303933200842405,-0.0016918988085785902,-0.0004804467428525111,-0.0008606092736209991,-0.0011203508339505952,0.1654777088956782,0.1195864254675899
18,2010-09-01,0.1220593733736924,0.1225172378028094,0.122543126792904,0.1225585309394442,0.2048690416159938,0.0016919188727288897,0.00293081233521951,0.001960311795614289,0.001997182167690903,-0.09906415922641118,0.1225172378028094
19,2010-09-02,0.1234613131836755,0.1249196027086586,0.124360068181865,0.1236789623136927,0.2074570640405778,0.0014019398099830993,0.0024023649058491914,0.0018169413889610048,0.0011204313742484984,0.0025880224245839745,0.1249196027086586
20,2010-09-03,0.1269901516682409,0.1262168405546842,0.1265594280654696,0.1276733124474481,0.1938495535846706,0.003528838484565408,0.0012972378460256173,0.002199359883604604,0.003994350133755389,-0.01360751045590719,0.1262168405546842
21,2010-09-07,0.1264583769306645,0.1234781930257317,0.1256509714194506,0.1250915718523161,0.1360231957998398,-0.0005317747375764015,-0.0027386475289525175,-0.0009084566460189902,-0.0025817405951319983,-0.057826357784830806,0.1234781930257317
22,2010-09-08,0.124524788592718,0.1237664903966214,0.1237384924169433,0.1252864380069978,0.13688339809569,-0.001933588337946504,0.00028829737088970075,-0.0019124790025073085,0.00019486615468169988,0.0008602022958502098,0.1237664903966214
23,2010-09-09,0.1258299882452444,0.1239106390820663,0.124646938046926,0.1250916035823834,0.1849360780707739,0.0013051996525264148,0.0001441486854449059,0.0009084456299826987,-0.00019483442461440403,0.04805267997508389,0.1239106390820663
24,2010-09-10,0.1250082023634605,0.1241989133014995,0.1240253815788247,0.1252377334756428,0.1945540296028238,-0.0008217858817839152,0.00028827421943319886,-0.000621556468101303,0.00014612989325940573,0.009617951532049918,0.1241989133014995
25,2010-09-13,0.1265066901858338,0.1248234469925795,0.1251250042794201,0.1262119099046891,0.1995298549520956,0.0014984878223733011,0.0006245336910799953,0.0010996227005954096,0.0009741764290463195,0.004975825349271795,0.1248234469925795
26,2010-09-14,0.1256366231296103,0.1241989133014995,0.1247425658325594,0.1255300102653736,0.1944576276213923,-0.0008700670562235002,-0.0006245336910799953,-0.00038243844686071393,-0.000681899639315503,-0.0050722273307033106,0.1241989133014995
27,2010-09-15,0.1249598063541847,0.1242949532602961,0.1242165722498847,0.1255299554847136,0.2382760359505235,-0.0006768167754255955,9.603995879660376e-05,-0.0005259935826747025,-5.478066000819126e-08,0.0438184083291312,0.1242949532602961
28,2010-09-16,0.1250081478105148,0.1242949532602961,0.1244556396431301,0.125578668261744,0.2526844244060154,4.8341456330106e-05,0.0,0.00023906739324540405,4.8712777030390786e-05,0.014408388455491916,0.1242949532602961
29,2010-09-17,0.1256365923652683,0.1246793446100476,0.1244556634797933,0.1260658015950728,0.2870480230178269,0.0006284445547534989,0.0003843913497514895,2.383666319882849e-08,0.0004871333333288097,0.034363598611811486,0.1246793446100476
30,2010-09-20,0.1259749109870017,0.1280905419509022,0.1276590309552857,0.1265528574641088,0.4242428736689111,0.0003383186217333911,0.0034111973408545992,0.003203367475492394,0.00048705586903599607,0.13719485065108422,0.1280905419509022
31,2010-09-21,0.129262122643626,0.1266011856015227,0.1278981558321368,0.1279168536188669,0.2609008394387921,0.003287211656624295,-0.0014893563493794948,0.00023912487685109896,0.0013639961547581014,-0.163342034230119,0.1266011856015227
32,2010-09-22,0.1279569631183688,0.1273219058772904,0.1274200623439723,0.1280630244273935,0.253863494794293,-0.001305159525257199,0.0007207202757676945,-0.0004780934881644938,0.0001461708085266078,-0.007037344644499122,0.1273219058772904
33,2010-09-23,0.1273768355015534,0.1261207079900615,0.1273722005363996,0.1274297189906859,0.210942366446178,-0.0005801276168153902,-0.0012011978872288886,-4.7861807572685544e-05,-0.0006333054367076152,-0.042921128348114984,0.1261207079900615
34,2010-09-24,0.1283920016383129,0.1308292357827677,0.130193155644224,0.1282091280010488,0.4295227360365438,0.0010151661367595044,0.004708527792706196,0.002820955107824402,0.0007794090103629137,0.21858036959036578,0.1308292357827677
35,2010-09-27,0.1310024141874925,0.1293878878370582,0.1300019390989923,0.1309370077238282,0.428566131759262,0.002610412549179597,-0.0014413479457094924,-0.00019121654523171494,0.0027278797227794083,-0.0009566042772817807,0.1293878878370582
36,2010-09-28,0.1305189870800082,0.1305409692804867,0.1302409760077067,0.1293782139205485,0.4481950582861211,-0.00048342710748430773,0.0011530814434284886,0.0002390369087144073,-0.0015587938032797233,0.019628926526859103,0.1305409692804867
37,2010-09-29,0.1309056870911935,0.1309253143273251,0.1303843940352643,0.1310831019302673,0.3117046836531901,0.0003867000111852925,0.0003843450468384024,0.00014341802755760136,0.0017048880097187968,-0.136490374632931,0.1309253143273251
